,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
0,26.605161000000003,0.18424796967348148,26.599763799999998,0.7426107532222788
1,26.351087200000002,0.18374320278519168,26.3460564,0.7440023815433924
2,26.0988412,0.18098221211865081,26.094833799999996,0.7450546501489411
3,25.850800399999997,0.18028812536670252,25.846657800000003,0.7461312092232576
4,25.603299,0.17886928910911473,25.597981400000002,0.746745079903871
5,25.3603218,0.17650767721705404,25.3549014,0.7477785299321189
6,25.1177722,0.17459962515813146,25.111012999999996,0.7497342595111955
7,24.878555799999997,0.1722297308706018,24.8717152,0.7528434831999018
8,24.6418324,0.17095323120034825,24.6326934,0.7529703348742496
9,24.4077978,0.1694630077372642,24.3976278,0.7555614439851734
10,24.176175999999998,0.16776782480440017,24.165657,0.7559080035737146
11,23.9464762,0.16704924278236022,23.9350374,0.7575224244109479
12,23.719488000000002,0.16470032157467115,23.709251799999997,0.7599241178605668
13,23.4945088,0.16256933547062352,23.4850386,0.7605405170234132
14,23.2706208,0.16301386807679913,23.2612778,0.7610727156287764
15,23.050842199999998,0.16231839588956012,23.044718999999997,0.7606752615956425
16,22.8329636,0.1608695364008984,22.8278344,0.7577274421401405
17,22.6172062,0.15931286808340403,22.6122524,0.7575138848616834
18,22.4019218,0.15897146526015252,22.397963800000003,0.7574241918928653
19,22.191048200000004,0.15820828108717955,22.186106400000003,0.756524378380129
20,21.980702200000003,0.1574360523684455,21.975693,0.7563918066618647
21,21.773080200000003,0.1565170653320589,21.766182000000004,0.7565858166159346
22,21.5670006,0.15608371188256653,21.5598354,0.7548998859929974
23,21.363154400000003,0.1551966980326574,21.356001600000003,0.7537925110024911
24,21.162291000000003,0.15485095640001587,21.1567968,0.7533162087223133
25,20.9630354,0.15332780764049328,20.9595732,0.7533491104844825
26,20.7660148,0.15207644607157247,20.7645558,0.7541413518417878
27,20.569644,0.15221368047452247,20.569492800000003,0.7522180683023777
28,20.3768622,0.15150551196758397,20.3785636,0.7545735554132807
29,20.185623200000002,0.15082873698390503,20.189434,0.75312194979804
30,19.9951534,0.150267867413629,19.9994818,0.7515287554158927
31,19.807493599999997,0.14856316325603738,19.8115636,0.7519745302044738
32,19.621804200000003,0.14690213205723027,19.627043199999996,0.7537627590374569
33,19.437907,0.1464544277582622,19.4430332,0.752272213148778
34,19.2550928,0.1459972663105714,19.2610788,0.7515110910605107
35,19.0747324,0.14539009684651805,19.0824884,0.7513038664353051
36,18.8974412,0.14454133128403107,18.907169200000002,0.7496612770523493
37,18.720585,0.14481905208362592,18.7328308,0.7478034317261183
38,18.5475962,0.14351760334453798,18.562932,0.7473996995514515
39,18.3749008,0.14141661635522168,18.3916428,0.7468140194030636
40,18.204019,0.14114975317016965,18.220851000000003,0.7463197475910716
41,18.0339606,0.1393348928066479,18.0510076,0.748226496625346
42,17.8661632,0.13836979553125098,17.8846278,0.7463038377975552
43,17.7000582,0.13698277964386607,17.716893000000002,0.7486756145963346
44,17.535964999999997,0.13496505060644415,17.5537156,0.7515815685442528
45,17.372417199999997,0.13375848141841326,17.3911082,0.7518230257432659
46,17.2121992,0.1326453952994985,17.232780599999998,0.7521315102365019
47,17.053391799999996,0.13214367811348338,17.0744826,0.7499322086809178
48,16.895794600000002,0.13158917183203211,16.9187798,0.7479730634961126
49,16.739649199999995,0.13003560820544505,16.762825,0.7512207950678677
50,16.583580599999998,0.12913158554373824,16.6082486,0.7504793635605449
51,16.4309406,0.12780927482870663,16.4581338,0.7509085155536326
52,16.2795352,0.12797819847364544,16.3079314,0.7490998231118743
53,16.1298828,0.12752341365788533,16.1607654,0.7492420331360486
54,15.980723000000001,0.12650759314286208,16.012470200000003,0.7502268917076752
55,15.832002800000001,0.1251441530514307,15.8666988,0.7516955251242085
56,15.687091600000002,0.12594887077794745,15.7236138,0.7511720426081896
57,15.5427234,0.12604430620952334,15.5827426,0.7501349863128909
58,15.399863400000001,0.12523085724948207,15.441691400000002,0.7490479864960858
59,15.258548199999998,0.12454290876224171,15.3024716,0.7476026226146086
60,15.118668600000001,0.12466251582829525,15.1646816,0.7473759667162443
61,14.9791562,0.12406176773107835,15.027690999999999,0.7491891498162534
62,14.843618799999998,0.12316117034585233,14.8948382,0.7489286651353115
63,14.707610800000001,0.1217958338982086,14.7603892,0.7505397810172093
64,14.5739056,0.11992546467468858,14.625802400000001,0.752173314066007
65,14.4402908,0.11924680052294946,14.494886599999997,0.7508636360737149
66,14.3077302,0.1181962631886474,14.362756200000002,0.7523378574202948
67,14.176670000000001,0.11736893492743265,14.234123799999997,0.7520827943292945
