,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
0,26.6049534,0.1842300206172708,26.599336,0.7425809407392571
1,26.3497676,0.1835974809049409,26.345627200000003,0.7432658960343598
2,26.0967736,0.18109430449420574,26.092346599999996,0.7438266832513075
3,25.847502400000003,0.17972023240648224,25.844254,0.7454531310941018
4,25.5988292,0.17885923394938244,25.596951999999998,0.7467247380359108
5,25.353676199999995,0.17663278130675591,25.352385,0.7469023434495301
6,25.1094052,0.17469843757561254,25.108088000000002,0.7480824815018725
7,24.8685174,0.17266548342920182,24.8685512,0.7492195098584653
8,24.6307056,0.17076511930789579,24.630337,0.7492824677935546
9,24.3949342,0.1688351895291975,24.3943734,0.7503530747360473
10,24.162547,0.1675316211119571,24.162856,0.751983193508472
11,23.9312194,0.1667246267191508,23.9328422,0.7536487175695052
12,23.7021232,0.16381146288144866,23.7034786,0.7563611766249234
13,23.476108200000002,0.16167235263136404,23.478214199999996,0.7562269472509962
14,23.25138,0.16176877042494847,23.2537468,0.7581180465253159
15,23.0302256,0.16037222587792527,23.0322192,0.7588737189718457
16,22.8104076,0.1593413456810258,22.814095000000002,0.7595105521531614
17,22.5933676,0.1575621415678269,22.5977234,0.7594555938232594
18,22.3774346,0.15672707230545652,22.3831416,0.7585923144281385
19,22.165523,0.15559986193952685,22.1698428,0.7599512003181258
20,21.954919800000003,0.15528007545258413,21.9604658,0.7591116322951191
21,21.7463824,0.15392557095115827,21.752651,0.758935981680932
22,21.5392436,0.1531621630933698,21.5445178,0.7599192073452015
23,21.334937,0.1528388887462877,21.3415234,0.7583770690814964
24,21.132983799999998,0.15210174468874532,21.1405192,0.7584865804654422
25,20.932387600000002,0.15042248002556036,20.942783,0.7591195667932686
26,20.7347754,0.14955128492607442,20.7456206,0.7600558617782242
27,20.5381844,0.14986257837178665,20.5496924,0.7610917300377399
28,20.3442054,0.14884206128053995,20.3573072,0.7636316682145651
29,20.151880400000003,0.14834209869433568,20.165836399999996,0.7620346925684154
30,19.9607728,0.1463680835720681,19.976045399999997,0.7612683484371591
31,19.772436799999998,0.1444553873462668,19.788693799999997,0.7624426135006874
32,19.586407400000002,0.1433937452661028,19.602686,0.7614509647316757
33,19.4017406,0.14295769334680727,19.4170842,0.7616120421908784
34,19.2183156,0.14259474843429534,19.234416200000002,0.7628416422766666
35,19.037397,0.14171440241132874,19.054020400000002,0.7646316582950514
36,18.8603662,0.14067724622752628,18.8765718,0.764817465174377
37,18.683146800000003,0.14052554924624977,18.700736999999997,0.7666341999754502
38,18.50911,0.1388005784843848,18.527247,0.7682586230683005
39,18.3361432,0.1377765858154431,18.354053999999998,0.7687479556569896
40,18.164555999999997,0.13778388670087585,18.18363,0.7682342911255654
41,17.99396,0.13579853103329115,18.0111918,0.7693772398381431
42,17.8267418,0.1352223945319709,17.8447074,0.7684962551337777
43,17.6601372,0.1338966622248671,17.677434799999997,0.7692979157763004
44,17.495086399999998,0.13262446709653578,17.512522,0.7705610116072578
45,17.330685600000002,0.13219088198752516,17.348162,0.7691051603514298
46,17.169708800000002,0.13124472661924347,17.188391199999998,0.7691246385678725
47,17.010360400000003,0.1303407366476035,17.0304638,0.7713422538410301
48,16.8525256,0.12993373380088732,16.874595000000003,0.7721178272015224
49,16.6957256,0.1280833785900416,16.7168488,0.7736511339484745
50,16.5396866,0.12746816063566632,16.561068600000002,0.7752143990276757
51,16.387206400000004,0.12613068329569965,16.4086384,0.7753519082196425
52,16.236258999999997,0.1262330145516624,16.258158400000003,0.7763399887455498
53,16.0863666,0.12462036039042736,16.1072094,0.7778582516578711
54,15.937515999999999,0.12359782298082704,15.960431599999998,0.780361637606976
55,15.7889086,0.12289961015820998,15.812604600000004,0.7829766654470875
56,15.643918600000001,0.12382703779159059,15.6694522,0.7827897840670632
57,15.499176,0.12335593723043888,15.525866200000001,0.7825587731646487
58,15.35597,0.12262307771051913,15.382470999999999,0.7835663215463001
59,15.2140876,0.12149967370919112,15.240941600000003,0.7830581232216668
60,15.073622600000002,0.1202118647615117,15.1024026,0.7845931360700531
61,14.9343388,0.1197040367563267,14.963654400000001,0.7867939195824024
62,14.7985532,0.11887463760348513,14.829701199999999,0.7866954812806288
63,14.6623716,0.11779635511950282,14.696791199999998,0.7877760525571718
64,14.528917799999999,0.116293595726334,14.561643799999999,0.7897626034062134
65,14.3959026,0.115882887538411,14.4303844,0.7924289992378115
66,14.263872000000001,0.11454072517493452,14.299837,0.7938113686537879
67,14.132634199999998,0.1140711766195124,14.1697688,0.7942382093395909
68,14.004152199999998,0.11349250519994702,14.0443342,0.7921621598302713
69,13.8761402,0.11305095937921068,13.9172416,0.7912860863193795
70,13.751094599999998,0.11379049295543074,13.794451,0.7893391200843908
71,13.626270199999999,0.11338569276659194,13.6704386,0.7881424277582318
72,13.503139200000001,0.11246060556372638,13.5484226,0.7899816243173262
73,13.3811986,0.11213300254001989,13.429670800000002,0.7892833004880819
74,13.259523000000002,0.11097756592573085,13.309312199999999,0.7872676340837086
75,13.1390696,0.1114622496248844,13.189085599999999,0.7862234267282046
76,13.020605,0.11175312730299754,13.073111800000001,0.7877370588000545
77,12.9041054,0.11094921554585245,12.9554664,0.7889320158816227
78,12.7874736,0.11060325118657253,12.8398128,0.7899606094947774
79,12.6711972,0.10985946576858989,12.72468,0.7925671366886212
80,12.5566472,0.10897147938869141,12.6121568,0.7940522297756996
81,12.4438204,0.10755070220988805,12.5018684,0.7948650511060604
82,12.3318884,0.10577770322445097,12.3921644,0.795375789777285
83,12.2212566,0.10541247875389338,12.2850742,0.7969984055957451
84,12.111708199999999,0.10557473567743403,12.1783102,0.7953164390674692
85,12.0032928,0.1047830030842789,12.0732138,0.7947571274369046
86,11.894561600000001,0.10371920723106177,11.966935,0.7965476751353935
87,11.787160400000001,0.10251188231731956,11.8623986,0.7984769169043273
88,11.681314599999999,0.10289581825438765,11.757332,0.7996970482138847
89,11.5765262,0.10225049051305339,11.654883600000002,0.8012141784957629
90,11.4728274,0.10257705688232614,11.551334999999998,0.8030383763340329
91,11.3717162,0.10162827238795302,11.4530536,0.8040295918491062
92,11.2691486,0.10133309573204649,11.351180199999998,0.8029688253927172
93,11.168401199999998,0.10176871091529031,11.2516302,0.8021994959318788
94,11.069009000000001,0.1010761012148765,11.156276600000002,0.8044724125976228
95,10.9706862,0.10060125219578536,11.060027,0.8053231873199731
96,10.8734944,0.09971143107708372,10.967401,0.8049498195112538
97,10.777190999999998,0.09934642413292975,10.873694,0.8047833076126767
98,10.6829018,0.10017710932024305,10.780539200000002,0.8044880830822542
99,10.5888314,0.09981038730232424,10.688672799999999,0.8063252033214391
100,10.4960252,0.09827506595754616,10.5934586,0.8081037813923654
101,10.4033972,0.09793727243577875,10.502536199999998,0.8075442243340979
102,10.3126166,0.09663587886204598,10.4145638,0.8087886331195314
103,10.2216148,0.09598127260127354,10.3235704,0.8091705032366417
104,10.131803000000001,0.09641617174105185,10.236441600000001,0.8085673601259453
105,10.043362000000002,0.09557195495960086,10.14838,0.808056294042191
106,9.9550734,0.09539964347438612,10.0604226,0.8079534298999168
107,9.867797200000002,0.0948326954323244,9.9749778,0.8085361073934547
108,9.7804978,0.09307823413537646,9.8917564,0.8087766072219446
109,9.6948628,0.0926370181609921,9.807771599999999,0.8081853437237276
110,9.610249200000002,0.09316288820640982,9.726087,0.8081758062899432
