,train-rmse-mean,train-rmse-std,test-rmse-mean,test-rmse-std
0,26.6103776,0.0639037297772207,26.6094872,0.2539614534510304
1,26.355469799999998,0.06304406450539186,26.354943799999994,0.2546469116933482
2,26.104010799999998,0.06292210687953849,26.104113,0.2543783699727635
3,25.8537912,0.06354407727994749,25.853691200000004,0.2546286147245835
4,25.606874800000003,0.061326342064075855,25.6068238,0.25659042139596727
5,25.3631912,0.06047910491533376,25.363794,0.2571650171255806
6,25.122864999999997,0.05872275017061108,25.123262000000004,0.25943622745715395
7,24.883301999999997,0.05847341205710454,24.884075799999998,0.257697710362665
8,24.646353600000005,0.05910484092051955,24.648136400000002,0.256026105103054
9,24.4113446,0.058619116143455434,24.4131822,0.25672684998527145
10,24.1792406,0.05751139220224079,24.183039200000003,0.25867675209759355
11,23.950454600000004,0.056799417157572245,23.954582600000002,0.25934067278203765
12,23.722477599999998,0.056671538431914775,23.728243999999997,0.25907465595461066
13,23.498373400000002,0.05684205943348612,23.504576399999998,0.2587282561063638
14,23.2762364,0.05453954785511183,23.284292400000002,0.25989582202613437
15,23.0562644,0.054186173485862334,23.0651338,0.2613448113549612
16,22.837881799999998,0.05367670281006482,22.8479088,0.26008635893825754
17,22.6224388,0.05284016131088125,22.6332694,0.25939470025704087
18,22.409148800000004,0.05374982642725469,22.4214932,0.257401735908987
19,22.1986086,0.05442110055336984,22.211236,0.2577821905314646
20,21.989463199999996,0.053839342902379454,22.003462199999998,0.2559951538145984
21,21.781047,0.05316843961599681,21.797159,0.25594360224471374
22,21.575092,0.05355107142532259,21.592873,0.25605435422581707
23,21.371998199999997,0.053136151156816025,21.3914974,0.2556716125615822
24,21.171341599999998,0.05297357136384103,21.192734,0.2546713355209023
25,20.972235599999998,0.051501238228221995,20.9937362,0.2558056459825695
26,20.775583599999997,0.05169579469782792,20.798244200000003,0.25443887350277367
27,20.581574600000003,0.05246299876522439,20.605719599999997,0.2537864017402032
28,20.3879584,0.052328633177639826,20.412143200000003,0.25452785957014645
29,20.1983018,0.051595061897045644,20.2251266,0.25431632683459393
30,20.008986200000002,0.05032267537959348,20.0371734,0.2550162430047149
31,19.821953,0.04973094767245062,19.8515066,0.25339085649217863
32,19.6360874,0.048869887065962965,19.6662964,0.25454058612849906
33,19.4537196,0.047150781993938996,19.484310400000002,0.2549094048406995
34,19.271683000000003,0.046518884896352114,19.3034958,0.25443507571826607
35,19.092381800000002,0.047038086467882746,19.1254428,0.2531879258522404
36,18.914348600000004,0.04685319317442416,18.9489656,0.25193686438677476
37,18.738264,0.045618231907867506,18.7748086,0.2519769821547998
38,18.562681400000002,0.04399935445708288,18.602300399999997,0.25243713770647913
39,18.3909528,0.0446272141429414,18.430291,0.25169582215444175
40,18.219678000000002,0.043413505193659996,18.2609172,0.2513238568893939
41,18.049849800000004,0.04363722751688098,18.092329200000002,0.2492708968390815
42,17.8835216,0.04115516771245076,17.9280566,0.25279452186358786
43,17.7159504,0.03927137177435965,17.7622194,0.25434312251413393
44,17.550740400000002,0.038316206292376906,17.597269400000002,0.25429980240542827
45,17.3884924,0.03700962261682706,17.4348652,0.2546975706200585
46,17.226993200000003,0.03574086533591442,17.274614800000002,0.25552424147653724
47,17.066974000000002,0.03514179592451149,17.1172156,0.2563225939464567
48,16.9084114,0.035845417518003485,16.9592712,0.25501327840440013
49,16.7544064,0.0340586686739223,16.808020399999997,0.25755691306474326
50,16.600385,0.03315845125454401,16.656927000000003,0.2582309842950692
51,16.447482400000002,0.03156588878267189,16.503171,0.25827931772637225
52,16.2963268,0.03153729936059897,16.3530408,0.25714672501387237
53,16.147123,0.03174221273950594,16.206051199999997,0.25629736269762876
54,15.998757799999998,0.032354832259803484,16.0587636,0.2564352545229302
55,15.851950399999998,0.032399650915403456,15.9123176,0.2542668648177337
56,15.705819400000001,0.03270965174134406,15.770095000000001,0.2550452204790351
57,15.5617728,0.03245914734801244,15.629467,0.2539114040975711
58,15.420174600000001,0.031999107716310295,15.4896948,0.2541966608847568
59,15.2787238,0.03172152510457233,15.349707200000001,0.25370641388770604
60,15.139053,0.0318494135644601,15.209241599999999,0.2550775772815793
61,15.0014488,0.030894616666338373,15.0717982,0.25730682688681217
62,14.863797199999999,0.030321793841393867,14.9379592,0.2569287291514123
63,14.7283892,0.030377977558751545,14.8026132,0.2569486113022599
64,14.593922400000002,0.029154345258297125,14.6692892,0.2558216610026604
65,14.4618788,0.02854885976286944,14.539132599999999,0.2555654360531566
66,14.3298928,0.028963909828612668,14.4088406,0.2547450703778974
67,14.1991368,0.029482063838205456,14.2775556,0.25422092947796415
68,14.0706134,0.02917528295389786,14.151664199999999,0.25520500398495344
69,13.943397200000001,0.030517863794178108,14.0253214,0.2553980637973589
70,13.817306400000001,0.030148571074596692,13.9017084,0.2557409698234521
71,13.6930366,0.02949335520146861,13.776551999999999,0.25542483107168734
72,13.568273,0.02944336846897759,13.6547586,0.25290653634779797
73,13.445173400000002,0.0301468860454943,13.533503200000002,0.25243705688697887
74,13.323752200000001,0.030149379445686755,13.4120418,0.25197130085261676
75,13.2035158,0.030650907166998875,13.293040200000002,0.2533961621519947
76,13.084968,0.030118665973113738,13.175439599999999,0.2547629287911409
77,12.966492200000001,0.030349104905416643,13.057372999999998,0.25369246094198356
78,12.8496826,0.030380027166544695,12.943954200000002,0.2537298897933781
79,12.735818799999999,0.03078279977779815,12.8302548,0.25346759607444896
80,12.6215396,0.03057572132656857,12.7169626,0.25506204562858825
81,12.5076718,0.029370366789674453,12.605401,0.2573936319476452
82,12.396257,0.02906883203708055,12.493359600000002,0.2581575393077643
83,12.286918400000001,0.030224474629677395,12.3851142,0.2589605064401903
84,12.176527400000001,0.030541392925667498,12.277734200000001,0.25933618240222495
85,12.068408400000001,0.03142105771994311,12.1721856,0.2597919860000304
86,11.961147399999998,0.030806398793756982,12.067311,0.25859969736950583
87,11.8560806,0.03005374862209395,11.9638046,0.26079211768885974
88,11.749841999999997,0.0313219204200509,11.8596186,0.25926459358701504
89,11.6453016,0.030952375893297718,11.7569432,0.2600331964218419
90,11.5422472,0.030721045974380568,11.6556936,0.26036523180762794
91,11.440304399999999,0.03038763354787624,11.553901399999999,0.26037389636490055
92,11.339377000000002,0.029818220114554022,11.454058,0.2606778891114471
93,11.238597799999999,0.02979747765432523,11.3533926,0.2621046970381115
94,11.1392944,0.029948474389190665,11.2563802,0.26399785615144694
95,11.0410656,0.030281326196849135,11.159802599999999,0.26340216551547163
96,10.943545,0.03099806656551327,11.065408999999999,0.26462994765521175
97,10.847498000000002,0.03122463482572689,10.972630200000001,0.2654946487742458
98,10.7526346,0.03170755804914661,10.880763,0.2664364089286597
99,10.6581908,0.03155627802767604,10.789567,0.26615930014410516
100,10.5653528,0.030511414469997764,10.698261200000001,0.26669090102768767
101,10.4721326,0.03147217618532297,10.6050604,0.26591403474777325
102,10.3807794,0.03189780863695789,10.513289600000002,0.2650544243196858
103,10.2903518,0.03259326870014684,10.4235614,0.2655282851980933
104,10.200717000000001,0.03271591683569342,10.3375442,0.2663666021763235
105,10.1117952,0.033793433287549024,10.248262399999998,0.2665562057747673
106,10.022826599999998,0.03358354415245631,10.1624596,0.2684238588632538
107,9.936893399999999,0.033159920733318755,10.0773466,0.26977566579482337
108,9.852062,0.03404290559279567,9.993093,0.27092603809305577
109,9.766323,0.034332264754892185,9.9091928,0.27069132829656706
110,9.6814752,0.034413849650395255,9.824926,0.27162624184861095
111,9.598156,0.03450833698108306,9.745346600000001,0.2723534772002005
112,9.5157328,0.03459671069567152,9.6640196,0.27107571850875956
113,9.432815399999999,0.03562891832542782,9.5812774,0.2705458479094443
114,9.351333200000001,0.035530173472135045,9.5007926,0.2706871834872128
115,9.270605999999999,0.034836050987446875,9.4202596,0.2719867797556346
116,9.190909600000001,0.03435529384301625,9.341828999999999,0.27264430730165634
117,9.1113542,0.03399073493998059,9.2645688,0.2722228142234958
118,9.0336504,0.03413957868867116,9.188428599999998,0.274398430908487
119,8.956305,0.03416493111364313,9.111543000000001,0.2752396700107017
120,8.8804804,0.03464267848535983,9.0373376,0.2746091494641795
121,8.8055362,0.03479788719678301,8.9665716,0.2747833609865053
122,8.7311378,0.03538900329424343,8.890820399999999,0.2752513840870561
123,8.6574822,0.03453390859083308,8.821552999999998,0.27735449017385644
124,8.583752999999998,0.03576020965822227,8.7497884,0.2779518485505001
125,8.5104644,0.03608337822100364,8.6781062,0.27845129534293767
126,8.437873,0.03544707396668988,8.6067322,0.2774512943717507
127,8.367407199999999,0.03544344569253979,8.537204599999999,0.2777438573042434
128,8.2962034,0.03543434327654458,8.468367400000002,0.27776394511354463
129,8.226275,0.03591648335792361,8.399807800000001,0.2790466024658965
130,8.157078799999999,0.03655910581729275,8.3330248,0.27973683713619146
131,8.089771200000001,0.03564375777271505,8.2674822,0.27979740330417646
132,8.0229602,0.03633760288956867,8.203307200000001,0.2783307788207407
133,7.9563118,0.035988592672678864,8.1384316,0.28038930136836554
134,7.8899006,0.03649755736813096,8.0751756,0.28240051075421224
135,7.825189399999999,0.036836372647696965,8.0123212,0.28387365713598756
136,7.7611242,0.03611314654471407,7.9488246,0.2860393091339722
137,7.6973962,0.035972330641202394,7.888763,0.2866289251691112
138,7.633678400000001,0.0366129198158247,7.8269718,0.28863454465908955
139,7.570221399999999,0.036701639274560986,7.7640466,0.2888521770051941
140,7.5082602000000005,0.036228957712857196,7.703389400000001,0.29053269014181526
141,7.4468174000000005,0.03732801551971377,7.6422326,0.28991389014298696
142,7.3853688,0.03744113737802294,7.5834132,0.28985162391223546
143,7.3247096,0.037191506011991594,7.5262334,0.2911302295884781
144,7.26526,0.03780874177753081,7.466215199999999,0.2903359727229129
145,7.206461999999999,0.03838994507419868,7.4103374,0.2922679124944099
146,7.147556,0.038583973631547905,7.3525264,0.29491441009933733
147,7.08977,0.03901875146644246,7.2969832,0.2926337813803458
148,7.0325084,0.038757901566519315,7.241880399999999,0.2932638857674772
149,6.975289400000001,0.03862323462166284,7.1875332,0.2949189433233477
150,6.9199062,0.03848087471147211,7.134962400000001,0.2946736071999661
151,6.8644184,0.03939725938996275,7.081124399999998,0.294453934603428
152,6.8091004,0.04002845060503852,7.0282882,0.2945031009476132
153,6.754378,0.03984944814674356,6.9723928,0.2957099200178444
154,6.6996494,0.040570091272265955,6.920063000000001,0.2967726599186655
155,6.646056799999999,0.04083493712202826,6.869211,0.29742087653223
156,6.5927641999999995,0.04139649066962068,6.817508999999999,0.29808632138090474
157,6.5402152000000005,0.041671269116262996,6.768736,0.2992195996100524
158,6.4879954,0.04217478323643174,6.716853400000001,0.2976613532231554
159,6.4371963999999995,0.041827451954906204,6.668504399999999,0.29806057499884125
160,6.3858982,0.04254872409555899,6.6213218,0.29921102320629833
161,6.335295400000001,0.04259816388343523,6.573131999999999,0.30132388215008776
162,6.2867018,0.04371293389558715,6.526893799999999,0.30035751008116973
163,6.2384508,0.04464983428143939,6.4798636,0.3026223787029639
164,6.190433199999999,0.04462449666898207,6.435451799999998,0.3034361382877129
165,6.142066000000001,0.04515616086870085,6.3891194,0.30594513138901225
166,6.0942824,0.04517296083543772,6.346091400000001,0.3078897331919987
